timestamp,flag_armed,flag_external_manual_override_ok,flag_sysid_maneuver_active,flag_control_manual_enabled,flag_control_auto_enabled,flag_control_offboard_enabled,flag_control_rates_enabled,flag_control_attitude_enabled,flag_control_yawrate_override_enabled,flag_control_rattitude_enabled,flag_control_force_enabled,flag_control_acceleration_enabled,flag_control_velocity_enabled,flag_control_position_enabled,flag_control_altitude_enabled,flag_control_climb_rate_enabled,flag_control_termination_enabled,flag_control_fixed_hdg_enabled
391246646,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
394788665,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
395294656,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
395800646,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
396306646,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
396812650,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
397318646,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
397824647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
398330647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
398836694,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
399342646,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
399848667,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
400354663,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
400860664,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
401366659,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
401872647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
402378646,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
402884647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
403390998,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
403896648,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
404403128,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
404908713,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
405414650,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
405920644,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
406426647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
406932647,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
407438646,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
407944647,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
408450647,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
408956652,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
409462647,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
409968666,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
410474648,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
410980664,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
411486646,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
411992647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
412498671,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
413004647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
413510676,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
414016704,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
414522646,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
415028666,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
415534648,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
416040646,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
416546646,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
417053120,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
417558647,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
418064653,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
418570668,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
419076676,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
419582688,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
420088666,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
420594648,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
421100645,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
421606646,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
422112690,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
422618664,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
423124660,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
423630696,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
424136680,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
424642646,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
425148666,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
425654648,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
426160646,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
426666646,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
427172660,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
427678660,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
428184674,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
428690647,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
429196648,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
429703380,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
430208750,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
430714818,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
431220648,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
431726664,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
432232646,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
432738860,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
433244679,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
433750665,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
434256678,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
434762691,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
435268665,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
435774647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
436280660,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
436786646,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
437292688,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
437798647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
438304647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
438810646,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
439316665,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
439822646,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
440328665,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
440834648,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
441340647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
441846647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
442352647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
442858647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
446400966,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
446906647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
447412648,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
447918647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
448424664,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
448930647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
449436647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
449942674,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
450448665,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
450954647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
451460647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
451966646,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
452472646,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
452978648,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
453484647,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
453990653,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
454496663,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
455002711,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
455508681,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
456014654,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
456520648,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
457026902,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
457532694,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
458039302,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
458544646,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
459050649,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
459556646,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
460062646,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
460568666,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
461074646,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
461580664,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
462086647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
462592643,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
463098648,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
463604646,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
464110668,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
464616648,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
465122647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
465628666,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
466134726,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
466640665,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
467146647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
467652646,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
468158647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
468664652,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
469170647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
469676648,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
470182648,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
470688870,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
471194646,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
471701137,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
472206666,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
472713022,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
473218700,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
473724647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
474230646,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
474736647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
475242671,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
475748668,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
476254646,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
476760647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
477266698,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
477772723,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
478278647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
478784647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
479290646,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
479796659,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
480302647,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
480808666,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
481314647,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
481820698,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
482326647,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
483338647,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
483844742,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
484351026,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
484856648,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
485363142,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
485868680,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
486374647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
486880647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
487386648,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
487892646,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
488398648,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
488904646,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
489410652,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
489916647,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
490422647,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
490928672,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
491434646,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
491940648,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
492446647,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
492952647,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
493458645,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
493964647,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
494470691,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
494976647,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
498012826,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
498518648,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
499024664,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
499530663,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
500036647,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
500542647,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
501048659,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
501554646,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
502060646,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
502566648,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
503072660,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
503578646,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
504084647,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
504590647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
505096647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
505602686,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
506108667,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
506614648,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
507120647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
507626648,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
508132646,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
508638646,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
509144648,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
509650647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
510156647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
510662647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
511168712,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
511674805,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
512180646,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
512686647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
513192646,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
513698878,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
514204647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
514710647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
515216682,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
515722673,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
516228666,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
516734646,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
517240646,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
517746681,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
518252646,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
518758646,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
519264664,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
519770693,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
520276647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
520782660,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
521288668,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
521794647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
522300685,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
522806665,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
523312693,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
523818651,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
524324648,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
524830688,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
525336701,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
525842646,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
526348698,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
526854647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
527360647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
527866648,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
528372647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
528878647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
529384646,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
529890647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
530396647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
530902647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
531408672,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
531914646,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
532420647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
532926671,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
533432665,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
533938667,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
534444668,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
534950649,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
535456646,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
535962647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
536468665,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
536974658,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
537480646,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
537986827,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
538492646,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
538999198,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
539504661,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
540010647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
540516647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
541022911,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
541528667,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
542034647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
542540646,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
543046647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
543552646,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
544058662,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
544564690,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
545070647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
545576646,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
546082646,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
546588688,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
550130647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
550636667,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
551142650,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
551649162,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
552154646,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
552661169,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
553166667,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
553672685,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
554178668,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
554684646,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
555190663,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
555696664,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
556202647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
556708665,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
557214647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
557720647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
558226670,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
558732647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
559238674,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
559744647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
560250669,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
560756647,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
561262646,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
561768665,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
562274647,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
562780701,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
563286647,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
563792647,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
564298647,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
564804717,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
565310884,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
565816648,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
566323054,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
566828699,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
567334666,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
567840646,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
568346647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
568852646,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
569358647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
569864643,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
570370646,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
570876647,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
571382710,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
571888679,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
572394649,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
572900647,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
573406647,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
573912649,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
574418648,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
574924646,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
575430647,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
575936675,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
576442670,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
576948683,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
