timestamp,timestamp_sample,baro_device_id,baro_alt_meter,baro_temp_celcius,baro_pressure_pa,rho
412171306,412147206,3997706,-38.34534,43.09,101786.4,1.2093908
412231647,412209062,3997706,-38.556725,43.09,101788.99,1.2094216
412281996,412261749,3997706,-38.64128,43.09,101790.0,1.2094336
412332117,412314523,3997706,-38.974213,43.09,101794.0,1.2094811
412392456,412369770,3997706,-39.159176,43.09,101796.25,1.2095078
412442592,412422500,3997706,-39.42869,43.1,101799.5,1.2095464
412492891,412475272,3997706,-39.719345,43.09,101803.0,1.209588
412553302,412530539,3997706,-40.15797,43.09,101808.24,1.2096503
412603421,412583339,3997706,-40.17911,43.1,101808.5,1.2096534
412653952,412636274,3997706,-40.342934,43.09,101810.5,1.2096771
412714124,412691531,3997706,-40.73928,43.09,101815.25,1.2097336
412764442,412744362,3997706,-40.966522,43.09,101818.0,1.2097663
412814857,412797058,3997706,-41.172623,43.09,101820.49,1.2097958
412874974,412852388,3997706,-41.39986,43.1,101823.25,1.2098286
412925498,412905315,3997706,-41.753933,43.1,101827.5,1.2098792
412975680,412958052,3997706,-42.10272,43.09,101831.74,1.2099296
413036003,413013408,3997706,-42.02345,43.1,101830.75,1.2099178
413086552,413066255,3997706,-42.144997,43.09,101832.25,1.2099355
413136693,413119110,3997706,-42.620617,43.09,101838.0,1.2100039
413197018,413174432,3997706,-42.89013,43.09,101841.25,1.2100425
413247392,413227134,3997706,-43.328754,43.09,101846.5,1.210105
413297496,413279915,3997706,-43.598274,43.1,101849.75,1.2101436
413357825,413335144,3997706,-43.825516,43.1,101852.5,1.2101762
413407971,413387876,3997706,-44.11617,43.09,101856.0,1.2102178
413458287,413440663,3997706,-44.07389,43.09,101855.49,1.2102118
413518661,413495909,3997706,-44.38568,43.09,101859.24,1.2102563
413568786,413548686,3997706,-44.491375,43.1,101860.5,1.2102712
413619142,413601446,3997706,-45.046265,43.09,101867.25,1.2103515
413679275,413656691,3997706,-45.173096,43.09,101868.75,1.2103692
413729856,413709741,3997706,-45.93937,43.09,101878.0,1.2104791
413780404,413762626,3997706,-45.66985,43.09,101874.75,1.2104405
413840579,413817964,3997706,-46.045063,43.1,101879.25,1.210494
413890896,413870761,3997706,-46.230026,43.1,101881.49,1.2105206
413941007,413923435,3997706,-46.52068,43.1,101885.0,1.2105623
414001372,413978769,3997706,-46.642223,43.09,101886.5,1.2105801
414052012,414031504,3997706,-46.932877,43.1,101890.0,1.2106217
414121866,414091753,3997706,-47.313377,43.09,101894.6,1.2106764
414172190,414152108,3997706,-47.329227,43.1,101894.74,1.2106781
414222529,414204789,3997706,-47.64102,43.1,101898.5,1.2107228
414282714,414260065,3997706,-47.825985,43.09,101900.75,1.2107495
414333002,414312814,3997706,-48.137775,43.1,101904.5,1.2107941
414383125,414365550,3997706,-48.38087,43.1,101907.49,1.2108296
414443459,414420872,3997706,-48.528843,43.09,101909.25,1.2108505
414493837,414473580,3997706,-48.613396,43.09,101910.24,1.2108623
414543949,414526376,3997706,-48.88291,43.1,101913.49,1.2109009
414604507,414581817,3997706,-49.067875,43.1,101915.75,1.2109277
414654660,414634570,3997706,-49.40081,43.09,101919.74,1.2109752
414704977,414687406,3997706,-49.21056,43.1,101917.49,1.2109483
414765711,414742592,3997706,-49.54349,43.09,101921.5,1.210996
414825492,414801391,3997706,-49.569916,43.09,101921.8,1.2109996
414885946,414863300,3997706,-49.74959,43.09,101924.0,1.2110257
414936401,414916146,3997706,-50.394318,43.1,101931.75,1.2111179
414986547,414968958,3997706,-50.494728,43.1,101932.99,1.2111325
415046899,415024256,3997706,-50.72197,43.1,101935.74,1.2111652
415097021,415076939,3997706,-51.039047,43.1,101939.5,1.2112099
415147353,415129760,3997706,-50.95449,43.1,101938.49,1.211198
415207955,415185151,3997706,-51.118317,43.09,101940.5,1.2112218
415258097,415237995,3997706,-51.26628,43.09,101942.25,1.2112426
415308385,415290763,3997706,-51.36669,43.09,101943.49,1.2112573
415368759,415346019,3997706,-51.430107,43.1,101944.24,1.2112663
415418890,415398798,3997706,-51.800034,43.09,101948.75,1.2113198
415469196,415451526,3997706,-51.636208,43.09,101946.75,1.2112961
415529363,415506763,3997706,-51.99028,43.09,101951.0,1.2113465
415579692,415559553,3997706,-52.032555,43.1,101951.5,1.2113525
415629875,415612251,3997706,-52.259796,43.09,101954.25,1.2113851
415690230,415667563,3997706,-52.58744,43.1,101958.25,1.2114327
415740527,415720327,3997706,-53.041924,43.09,101963.74,1.2114979
415790640,415773067,3997706,-52.814682,43.1,101961.0,1.2114654
415851201,415828616,3997706,-53.253307,43.1,101966.25,1.2115277
415901552,415881316,3997706,-53.0842,43.09,101964.24,1.2115039
415951680,415934094,3997706,-53.274445,43.1,101966.5,1.2115307
416012033,415989327,3997706,-53.31144,43.09,101967.0,1.2115366
416062155,416042061,3997706,-53.501686,43.09,101969.24,1.2115632
416112506,416094873,3997706,-53.417133,43.09,101968.25,1.2115515
416173114,416150161,3997706,-54.22568,43.1,101978.0,1.2116673
416223213,416203117,3997706,-53.81348,43.09,101973.0,1.2116079
416273531,416255907,3997706,-53.977303,43.09,101975.0,1.2116317
416333686,416311097,3997706,-54.431786,43.1,101980.49,1.211697
416383991,416363911,3997706,-54.495197,43.09,101981.25,1.2117059
416434372,416416622,3997706,-54.72244,43.09,101984.0,1.2117386
416494505,416471923,3997706,-54.32609,43.09,101979.25,1.2116822
416545046,416524860,3997706,-54.970818,43.1,101987.0,1.2117742
416595236,416577609,3997706,-55.03423,43.09,101987.74,1.211783
416655553,416632952,3997706,-55.361877,43.1,101991.75,1.2118307
416705863,416685686,3997706,-55.38302,43.1,101992.0,1.2118337
416756010,416738427,3997706,-55.404156,43.1,101992.25,1.2118367
416816395,416793749,3997706,-55.800503,43.1,101997.0,1.2118931
416866937,416846531,3997706,-55.425297,43.09,101992.49,1.2118396
416917060,416899461,3997706,-55.673676,43.09,101995.49,1.2118752
416977405,416954716,3997706,-55.96433,43.1,101999.0,1.2119168
417027535,417007448,3997706,-55.800503,43.1,101997.0,1.2118931
417077854,417060228,3997706,-55.900913,43.09,101998.25,1.211908
417138216,417115475,3997706,-55.985466,43.09,101999.25,1.2119198
417188346,417168258,3997706,-56.04888,43.09,102000.0,1.2119287
417238649,417220980,3997706,-56.149292,43.09,102001.24,1.2119435
417298817,417276221,3997706,-56.17043,43.09,102001.49,1.2119465
417349155,417329014,3997706,-56.39767,43.09,102004.25,1.2119793
417399267,417381694,3997706,-56.50336,43.1,102005.5,1.211994
417459641,417437054,3997706,-56.418804,43.09,102004.5,1.2119823
417510229,417489902,3997706,-56.50336,43.09,102005.49,1.2119939
417560380,417542778,3997706,-56.603767,43.1,102006.75,1.212009
417620937,417598327,3997706,-56.730602,43.09,102008.25,1.2120267
417671257,417651074,3997706,-56.646046,43.09,102007.25,1.2120149
417721386,417703804,3997706,-56.688324,43.09,102007.74,1.2120208
417781711,417759078,3997706,-56.894424,43.1,102010.24,1.2120504
417831860,417811771,3997706,-56.957844,43.09,102010.99,1.2120594
417882177,417864604,3997706,-56.75174,43.1,102008.5,1.2120297
417942518,417919790,3997706,-56.97898,43.1,102011.24,1.2120624
417992709,417972573,3997706,-56.957844,43.1,102011.0,1.2120594
418043024,418025389,3997706,-56.70946,43.09,102007.99,1.2120237
418103605,418080679,3997706,-56.77288,43.1,102008.75,1.2120327
418153728,418133622,3997706,-57.042393,43.1,102012.0,1.2120713
418204048,418186371,3997706,-57.000114,43.09,102011.5,1.2120653
418264197,418241607,3997706,-57.08467,43.09,102012.5,1.2120773
418314499,418294373,3997706,-56.873287,43.1,102010.0,1.2120476
418364649,418347066,3997706,-57.100525,43.09,102012.74,1.2120801
418425009,418402412,3997706,-56.957844,43.1,102010.99,1.2120594
418475311,418455138,3997706,-57.142803,43.09,102013.24,1.2120861
418525460,418507871,3997706,-56.75174,43.09,102008.5,1.2120297
418585933,418563206,3997706,-56.77288,43.1,102008.75,1.2120327
418636395,418616015,3997706,-57.000114,43.1,102011.49,1.2120652
418686519,418668919,3997706,-56.936703,43.09,102010.76,1.2120565
418746880,418724175,3997706,-56.873287,43.1,102010.0,1.2120476
418796996,418776916,3997706,-56.603767,43.1,102006.75,1.212009
418847294,418829674,3997706,-56.794018,43.09,102009.0,1.2120357
418907912,418885017,3997706,-56.418804,43.09,102004.5,1.2119823
418958048,418937958,3997706,-56.667187,43.09,102007.49,1.2120178
419008352,418990730,3997706,-56.815155,43.1,102009.25,1.2120386
419068521,419045929,3997706,-56.461082,43.1,102005.0,1.2119881
419118846,419098764,3997706,-56.524498,43.09,102005.75,1.211997
419169190,419151445,3997706,-56.418804,43.09,102004.5,1.2119823
419229335,419206723,3997706,-56.39767,43.1,102004.25,1.2119793
419279684,419259487,3997706,-56.297264,43.09,102003.0,1.2119644
419329838,419312229,3997706,-56.297264,43.1,102003.0,1.2119644
419390428,419367843,3997706,-56.17043,43.1,102001.5,1.2119466
419440957,419420670,3997706,-56.254986,43.09,102002.5,1.2119584
419491085,419473509,3997706,-56.339535,43.1,102003.5,1.2119703
419551444,419528860,3997706,-55.96433,43.09,101999.0,1.2119168
419601763,419581532,3997706,-56.107014,43.09,102000.75,1.2119377
419651895,419634308,3997706,-56.085876,43.1,102000.5,1.2119347
419712344,419689555,3997706,-56.027744,43.1,101999.75,1.2119257
419762375,419742290,3997706,-55.96433,43.1,101999.0,1.2119168
419812714,419795070,3997706,-55.92205,43.09,101998.5,1.211911
419873055,419850306,3997706,-56.12815,43.09,102001.0,1.2119406
419923184,419903077,3997706,-55.800503,43.1,101997.0,1.2118931
419973503,419955825,3997706,-55.943188,43.09,101998.75,1.2119138
420033657,420011063,3997706,-55.837494,43.09,101997.5,1.211899
420083961,420063833,3997706,-55.715954,43.1,101996.0,1.2118812
420134101,420116522,3997706,-55.837494,43.09,101997.5,1.211899
420194476,420171893,3997706,-55.837494,43.1,101997.5,1.211899
420245140,420224727,3997706,-55.985466,43.1,101999.25,1.2119198
420295160,420277582,3997706,-55.985466,43.1,101999.25,1.2119198
420355504,420332919,3997706,-55.879772,43.1,101998.0,1.211905
420405913,420385606,3997706,-55.858635,43.09,101997.75,1.211902
420455973,420438383,3997706,-56.085876,43.1,102000.5,1.2119347
420516354,420493646,3997706,-55.816357,43.1,101997.25,1.2118961
420566469,420546388,3997706,-56.085876,43.09,102000.5,1.2119347
420616996,420599422,3997706,-56.19157,43.1,102001.75,1.2119495
420677372,420654633,3997706,-56.233845,43.1,102002.25,1.2119554
420727506,420707418,3997706,-56.276123,43.1,102002.75,1.2119614
420777826,420760200,3997706,-56.19157,43.1,102001.75,1.2119495
420838023,420815391,3997706,-56.254986,43.1,102002.5,1.2119584
420888333,420868253,3997706,-56.355392,43.1,102003.75,1.2119733
420938862,420921081,3997706,-56.418804,43.09,102004.5,1.2119823
420999032,420976433,3997706,-56.857433,43.1,102009.75,1.2120446
421049403,421029258,3997706,-56.75174,43.1,102008.5,1.2120297
421099979,421082052,3997706,-56.97898,43.09,102011.24,1.2120624
421160097,421137510,3997706,-57.063534,43.1,102012.25,1.2120743
421210419,421190233,3997706,-57.29077,43.09,102015.0,1.212107
421260542,421242968,3997706,-57.311913,43.1,102015.25,1.2121099
421320870,421298283,3997706,-57.618423,43.1,102018.99,1.2121544
421371240,421350989,3997706,-57.887936,43.1,102022.25,1.2121931
421421352,421403766,3997706,-57.95135,43.1,102023.0,1.212202
421481680,421458999,3997706,-58.384693,43.1,102028.25,1.2122644
421531823,421511730,3997706,-58.65421,43.1,102031.5,1.212303
421582145,421564519,3997706,-58.88145,43.1,102034.25,1.2123357
421642518,421619763,3997706,-59.071697,43.1,102036.5,1.2123624
421692636,421672536,3997706,-59.33593,43.1,102039.75,1.212401
421742993,421725297,3997706,-59.753414,43.1,102044.74,1.2124604
421803142,421780541,3997706,-60.04407,43.09,102048.25,1.212502
421853663,421833586,3997706,-60.102203,43.1,102049.0,1.212511
421904023,421886285,3997706,-60.313587,43.1,102051.5,1.2125406
421964166,421941570,3997706,-60.72579,43.1,102056.5,1.2126
422014470,421994294,3997706,-61.053436,43.09,102060.5,1.2126476
422064622,422047037,3997706,-61.222546,43.1,102062.5,1.2126713
422124992,422102409,3997706,-61.344093,43.1,102063.99,1.212689
422175528,422155237,3997706,-61.613605,43.09,102067.24,1.2127277
422225680,422208087,3997706,-61.74044,43.1,102068.74,1.2127455
422286024,422263386,3997706,-62.37988,43.1,102076.5,1.2128377
422336149,422316066,3997706,-62.855495,43.1,102082.25,1.212906
422386458,422368881,3997706,-62.91891,43.1,102083.0,1.212915
422446856,422424096,3997706,-63.415672,43.1,102088.99,1.2129861
422496970,422476891,3997706,-63.62177,43.1,102091.5,1.2130159
422547512,422529830,3997706,-64.13966,43.1,102097.75,1.2130902
422607886,422585146,3997706,-64.05511,43.1,102096.75,1.2130783
422658017,422637926,3997706,-64.40919,43.1,102101.0,1.2131288
422708346,422690663,3997706,-64.92708,43.09,102107.25,1.2132031
422768490,422745900,3997706,-65.15431,43.1,102110.0,1.2132357
422818810,422798678,3997706,-65.52424,43.1,102114.49,1.2132891
422868989,422851363,3997706,-65.56652,43.1,102115.0,1.2132951
422929302,422906689,3997706,-65.93644,43.1,102119.49,1.2133485
422979658,422959456,3997706,-65.87303,43.1,102118.74,1.2133396
423029798,423012202,3997706,-66.37507,43.1,102124.75,1.213411
423090380,423067788,3997706,-66.58117,43.1,102127.25,1.2134407
423140927,423120630,3997706,-67.0145,43.1,102132.49,1.213503
423191058,423173476,3997706,-67.22061,43.1,102135.0,1.2135328
423251381,423228748,3997706,-67.59054,43.1,102139.5,1.2135862
423301527,423281441,3997706,-67.78078,43.1,102141.75,1.2136129
423351847,423334273,3997706,-68.21412,43.1,102147.0,1.2136754
423412576,423389470,3997706,-68.4625,43.1,102150.0,1.213711
423472376,423448272,3997706,-68.85885,43.1,102154.8,1.213768
423532970,423510385,3997706,-68.91698,43.1,102155.5,1.2137764
423583598,423563101,3997706,-69.35032,43.1,102160.76,1.2138388
423653920,423623448,3997706,-69.41902,43.1,102161.6,1.2138488
423704051,423683959,3997706,-69.96862,43.1,102168.24,1.2139277
423754385,423736701,3997706,-69.76252,43.1,102165.75,1.2138981
423814522,423791937,3997706,-70.13773,43.1,102170.24,1.2139515
423864884,423844730,3997706,-70.57107,43.1,102175.5,1.2140139
423915439,423897528,3997706,-70.756035,43.1,102177.75,1.2140408
423975578,423952973,3997706,-70.655624,43.1,102176.5,1.2140259
424025949,424005728,3997706,-71.50117,43.1,102186.75,1.2141477
424076091,424058505,3997706,-71.45889,43.1,102186.24,1.2141416
424136640,424114030,3997706,-71.48003,43.1,102186.5,1.2141447
424186964,424166779,3997706,-72.204025,43.1,102195.25,1.2142487
424237094,424219511,3997706,-71.997925,43.1,102192.74,1.2142189
424297433,424274788,3997706,-72.388985,43.1,102197.5,1.2142754
424347557,424327476,3997706,-72.47354,43.1,102198.5,1.2142873
424397900,424380323,3997706,-73.00729,43.1,102205.0,1.2143645
424458222,424435496,3997706,-73.04956,43.1,102205.5,1.2143704
424508374,424488276,3997706,-73.23453,43.1,102207.75,1.2143972
424558699,424541072,3997706,-72.88574,43.1,102203.5,1.2143466
424618871,424596267,3997706,-73.13412,43.1,102206.49,1.2143822
424669185,424649105,3997706,-73.3825,43.1,102209.5,1.2144179
424719541,424701785,3997706,-73.68901,43.1,102213.24,1.2144624
424779681,424757093,3997706,-73.710144,43.1,102213.5,1.2144655
424830234,424810028,3997706,-73.75242,43.1,102213.99,1.2144713
424880402,424862774,3997706,-74.3126,43.1,102220.74,1.2145516
424940713,424918113,3997706,-74.2069,43.1,102219.49,1.2145367
424991051,424970860,3997706,-74.47642,43.1,102222.75,1.2145754
425041168,425023593,3997706,-74.7248,43.11,102225.75,1.214611
425101509,425078872,3997706,-74.70366,43.1,102225.5,1.2146081
425151641,425131555,3997706,-74.88862,43.1,102227.75,1.2146348
425201950,425184374,3997706,-74.80935,43.1,102226.74,1.2146229
425262358,425239587,3997706,-75.01546,43.1,102229.25,1.2146527
425312484,425292399,3997706,-75.20042,43.1,102231.5,1.2146794
425363032,425345350,3997706,-75.279686,43.1,102232.49,1.2146912
425423376,425400635,3997706,-75.46993,43.1,102234.75,1.214718
425473507,425453414,3997706,-75.697174,43.1,102237.49,1.2147505
425524146,425506156,3997706,-75.90327,43.1,102240.0,1.2147803
425583979,425561395,3997706,-76.193924,43.1,102243.49,1.2148218
425634322,425614186,3997706,-76.40003,43.11,102246.0,1.2148516
425684436,425666861,3997706,-76.315475,43.1,102244.99,1.2148397
425744790,425722181,3997706,-76.44231,43.1,102246.5,1.2148576
425795402,425775094,3997706,-76.72768,43.1,102250.0,1.2148992
425845517,425827942,3997706,-77.16101,43.1,102255.25,1.2149615
425906093,425883483,3997706,-77.01833,43.1,102253.5,1.2149408
425956692,425936381,3997706,-76.74881,43.1,102250.25,1.2149022
426006805,425989230,3997706,-76.64841,43.11,102249.0,1.2148873
426067407,426044801,3997706,-77.0606,43.1,102254.0,1.2149466
426117960,426097660,3997706,-77.38825,43.1,102257.99,1.2149941
426168118,426150516,3997706,-77.636635,43.1,102261.0,1.2150298
426228465,426205878,3997706,-77.9907,43.1,102265.25,1.2150804
426278772,426258547,3997706,-78.21794,43.1,102267.99,1.2151129
426328905,426311317,3997706,-77.86387,43.1,102263.74,1.2150624
426389230,426366550,3997706,-78.25494,43.1,102268.49,1.2151189
426439402,426419294,3997706,-78.21794,43.1,102268.0,1.215113
426489955,426472379,3997706,-78.048836,43.1,102266.0,1.2150892
426550384,426527571,3997706,-77.96957,43.1,102265.0,1.2150774
426600458,426580374,3997706,-78.06998,43.1,102266.25,1.2150922
426651008,426633324,3997706,-78.027695,43.1,102265.75,1.2150863
426711370,426688620,3997706,-78.15453,43.1,102267.25,1.2151041
426761495,426741398,3997706,-77.92729,43.1,102264.5,1.2150714
426811813,426794136,3997706,-78.048836,43.1,102266.0,1.2150892
426871968,426849385,3997706,-78.52446,43.1,102271.75,1.2151576
426922361,426902182,3997706,-78.69356,43.1,102273.75,1.2151814
426972871,426954996,3997706,-78.672424,43.1,102273.5,1.2151784
427033020,427010426,3997706,-78.19681,43.1,102267.75,1.2151101
427083373,427063165,3997706,-78.09111,43.1,102266.5,1.2150952
427133476,427115901,3997706,-78.25494,43.1,102268.49,1.2151189
427193822,427171233,3997706,-78.133385,43.1,102266.99,1.215101
427244194,427223926,3997706,-79.063484,43.1,102278.25,1.2152348
427294294,427276716,3997706,-78.772835,43.1,102274.75,1.2151933
427354627,427331941,3997706,-79.02121,43.11,102277.75,1.2152289
427404762,427384672,3997706,-78.672424,43.1,102273.5,1.2151784
427455063,427437442,3997706,-78.81511,43.1,102275.25,1.2151991
427515435,427492697,3997706,-78.85738,43.1,102275.75,1.2152051
427565570,427545475,3997706,-79.00008,43.1,102277.5,1.2152259
427615884,427598207,3997706,-79.02121,43.11,102277.75,1.2152289
427676047,427653464,3997706,-79.14276,43.1,102279.25,1.2152467
427726366,427706232,3997706,-78.97893,43.11,102277.25,1.215223
427776494,427758914,3997706,-79.169174,43.1,102279.5,1.2152497
427836856,427814241,3997706,-79.00008,43.11,102277.5,1.2152259
427887206,427867010,3997706,-79.04235,43.11,102278.0,1.2152318
427937430,427919754,3997706,-79.37528,43.11,102282.0,1.2152793
427997876,427975290,3997706,-78.70941,43.11,102274.0,1.2151843
428048232,428027998,3997706,-79.12691,43.11,102279.0,1.2152437
428098362,428080780,3997706,-78.751686,43.11,102274.5,1.2151903
428158688,428136006,3997706,-78.81511,43.11,102275.25,1.2151991
428208832,428188748,3997706,-78.878525,43.11,102276.0,1.215208
428259193,428241556,3997706,-78.79397,43.11,102275.0,1.2151961
428320134,428296852,3997706,-78.79397,43.11,102275.0,1.2151961
428379957,428355854,3997706,-78.614296,43.1,102272.79,1.2151699
428440522,428417926,3997706,-78.63015,43.11,102273.0,1.2151724
428490880,428470674,3997706,-78.36063,43.1,102269.74,1.2151337
428540993,428523419,3997706,-78.5086,43.11,102271.5,1.2151546
428601590,428578983,3997706,-78.33949,43.11,102269.49,1.2151307
428652503,428631839,3997706,-78.46632,43.11,102271.0,1.2151487
428722371,428692215,3997706,-78.24965,43.1,102268.4,1.2151177
428772645,428752564,3997706,-78.09111,43.11,102266.5,1.2150952
428822985,428805247,3997706,-78.23908,43.1,102268.25,1.215116
428883131,428860519,3997706,-78.027695,43.11,102265.75,1.2150863
428933460,428913273,3997706,-78.11225,43.11,102266.75,1.2150981
428983588,428966010,3997706,-77.76346,43.11,102262.5,1.2150477
429043916,429021326,3997706,-77.78461,43.11,102262.74,1.2150506
429094274,429074029,3997706,-77.80575,43.1,102263.0,1.2150536
429144424,429126839,3997706,-77.76346,43.11,102262.5,1.2150477
429204973,429182281,3997706,-77.59964,43.11,102260.5,1.2150239
429255109,429235025,3997706,-77.51508,43.1,102259.5,1.2150121
429305437,429287860,3997706,-77.51508,43.11,102259.5,1.2150121
429365831,429343062,3997706,-77.742325,43.11,102262.26,1.2150447
429416003,429395883,3997706,-77.43053,43.11,102258.5,1.2150002
429466520,429448840,3997706,-77.636635,43.11,102261.0,1.2150298
429527082,429504176,3997706,-77.57851,43.1,102260.25,1.2150209
429577230,429557135,3997706,-77.59964,43.11,102260.5,1.2150239
429627553,429609924,3997706,-77.59964,43.1,102260.5,1.2150239
429687747,429665112,3997706,-77.40939,43.11,102258.25,1.2149972
429738001,429717922,3997706,-77.43053,43.11,102258.5,1.2150002
429788387,429770638,3997706,-77.557365,43.11,102260.0,1.2150179
429848521,429825937,3997706,-77.61549,43.11,102260.74,1.2150267
429898819,429878647,3997706,-77.557365,43.1,102259.99,1.2150179
429948964,429931382,3997706,-77.40939,43.11,102258.24,1.214997
430009307,429986721,3997706,-77.72119,43.11,102262.0,1.2150418
430059652,430039410,3997706,-77.65777,43.11,102261.26,1.2150329
430109796,430092178,3997706,-77.72119,43.11,102261.99,1.2150416
430170397,430147700,3997706,-77.76346,43.11,102262.49,1.2150476
430220960,430200538,3997706,-78.01184,43.1,102265.5,1.2150834
430271077,430253483,3997706,-78.23908,43.11,102268.25,1.215116
430331420,430308731,3997706,-78.29722,43.11,102269.0,1.2151248
430381549,430361461,3997706,-78.42405,43.11,102270.49,1.2151426
430431855,430414231,3997706,-78.42405,43.11,102270.49,1.2151426
430492231,430469492,3997706,-78.70941,43.11,102273.99,1.2151842
430542406,430522290,3997706,-78.65128,43.11,102273.25,1.2151754
430592912,430575240,3997706,-78.772835,43.1,102274.75,1.2151933
430653083,430630489,3997706,-79.00008,43.11,102277.5,1.2152259
430703405,430683323,3997706,-79.00008,43.1,102277.5,1.2152259
430753744,430736006,3997706,-79.333,43.11,102281.49,1.2152734
430813894,430791280,3997706,-79.5391,43.11,102284.0,1.2153031
430864215,430844031,3997706,-79.88789,43.1,102288.24,1.2153535
430914346,430896767,3997706,-79.90903,43.11,102288.5,1.2153566
430974670,430952083,3997706,-80.2631,43.11,102292.75,1.2154071
431025053,431004799,3997706,-80.36351,43.11,102294.0,1.2154219
431075213,431057593,3997706,-80.79685,43.11,102299.25,1.2154843
431135738,431113042,3997706,-80.8814,43.11,102300.25,1.2154962
431185948,431165792,3997706,-81.29361,43.11,102305.25,1.2155555
431236201,431218622,3997706,-81.642395,43.11,102309.5,1.2156061
431296537,431273808,3997706,-81.58426,43.11,102308.75,1.2155972
431346684,431326589,3997706,-82.11801,43.11,102315.25,1.2156744
431397037,431379402,3997706,-82.36639,43.11,102318.24,1.2157099
431457637,431434692,3997706,-82.49322,43.11,102319.74,1.2157278
431507750,431487638,3997706,-82.98469,43.11,102325.75,1.2157992
431558059,431540383,3997706,-83.13266,43.1,102327.5,1.21582
431618213,431595618,3997706,-83.60828,43.11,102333.25,1.2158883
431668517,431648390,3997706,-83.89365,43.11,102336.74,1.2159297
431718666,431701083,3997706,-84.36926,43.11,102342.5,1.2159982
431779044,431756457,3997706,-84.311134,43.11,102341.75,1.2159892
431829585,431809308,3997706,-84.53309,43.11,102344.49,1.2160219
431879731,431862147,3997706,-85.19895,43.1,102352.5,1.216117
431940067,431917484,3997706,-85.50546,43.11,102356.25,1.2161616
431990410,431970164,3997706,-86.20832,43.1,102364.75,1.2162626
432040534,432022935,3997706,-86.41441,43.11,102367.25,1.2162923
432100907,432078203,3997706,-86.16604,43.11,102364.24,1.2162565
432151018,432130940,3997706,-86.70508,43.11,102370.74,1.2163337
432201559,432183983,3997706,-86.641655,43.11,102369.99,1.2163248
432261933,432239193,3997706,-87.01158,43.11,102374.5,1.2163785
432312063,432291974,3997706,-87.6933,43.11,102382.75,1.2164764
432362513,432344754,3997706,-87.466064,43.1,102380.01,1.2164439
432422535,432399948,3997706,-87.82013,43.11,102384.25,1.2164942
432472922,432452826,3997706,-87.63517,43.11,102382.0,1.2164675
432523430,432505656,3997706,-87.34451,43.11,102378.5,1.2164259
432583594,432560993,3997706,-87.73557,43.11,102383.25,1.2164824
432633925,432613789,3997706,-87.34451,43.11,102378.5,1.2164259
432684044,432666468,3997706,-87.82013,43.11,102384.25,1.2164942
432744406,432721793,3997706,-87.44492,43.11,102379.75,1.2164408
432794731,432774544,3997706,-87.4872,43.1,102380.25,1.2164468
432844861,432827279,3997706,-87.71444,43.11,102383.0,1.2164794
432905216,432882552,3997706,-88.27461,43.11,102389.75,1.2165596
432955375,432935242,3997706,-88.33274,43.11,102390.5,1.2165685
433005685,432988107,3997706,-88.0051,43.11,102386.5,1.216521
433066237,433043447,3997706,-88.37502,43.11,102391.0,1.2165744
433116387,433096289,3997706,-88.14778,43.11,102388.24,1.2165416
433166710,433149082,3997706,-88.23234,43.11,102389.25,1.2165537
433227074,433204323,3997706,-88.21119,43.11,102388.99,1.2165506
433277198,433257094,3997706,-87.962814,43.1,102386.0,1.2165151
433327547,433309857,3997706,-88.4173,43.11,102391.5,1.2165804
433387683,433365097,3997706,-88.23234,43.11,102389.24,1.2165536
433438228,433418146,3997706,-88.3116,43.11,102390.25,1.2165655
433488575,433470856,3997706,-87.75672,43.11,102383.5,1.2164854
433548732,433526130,3997706,-88.66567,43.11,102394.5,1.216616
433599028,433578857,3997706,-88.063225,43.11,102387.25,1.2165298
433649200,433631623,3997706,-87.60874,43.11,102381.74,1.2164645
433709799,433687189,3997706,-87.59289,43.11,102381.5,1.2164615
433760505,433740065,3997706,-87.798996,43.11,102384.0,1.2164913
433830734,433800462,3997706,-87.93111,43.11,102385.59,1.2165102
433880872,433860776,3997706,-87.82013,43.11,102384.25,1.2164942
433931221,433913530,3997706,-88.02624,43.11,102386.75,1.216524
433991359,433968774,3997706,-88.16892,43.11,102388.5,1.2165447
434041907,434021825,3997706,-88.1055,43.12,102387.74,1.2165358
434092250,434074510,3997706,-87.962814,43.11,102386.01,1.2165152
434152426,434129804,3997706,-87.65103,43.11,102382.25,1.2164705
434202965,434182778,3997706,-87.032715,43.11,102374.74,1.2163813
434253098,434235516,3997706,-87.23882,43.11,102377.25,1.2164111
434313453,434290856,3997706,-86.80549,43.11,102372.0,1.2163488
434363780,434343593,3997706,-86.97459,43.11,102374.0,1.2163725
434413908,434396326,3997706,-87.30224,43.12,102378.0,1.21642
434474234,434451599,3997706,-86.89003,43.12,102373.0,1.2163606
434524898,434504422,3997706,-86.89003,43.12,102373.0,1.2163606
434574990,434557416,3997706,-86.62052,43.11,102369.75,1.216322
434635537,434612848,3997706,-86.41441,43.12,102367.25,1.2162923
434685689,434665597,3997706,-85.9388,43.12,102361.5,1.216224
434736036,434718462,3997706,-85.63229,43.11,102357.74,1.2161793
434796590,434773796,3997706,-85.54774,43.11,102356.74,1.2161674
434846737,434826641,3997706,-85.13554,43.11,102351.74,1.216108
434897055,434879430,3997706,-85.426186,43.12,102355.25,1.2161497
434957424,434934675,3997706,-84.78147,43.11,102347.5,1.2160577
